voltage,temp,rel time,abs time,volt dif,ppm
10.59641,28.842773,66637.31,11:04.1,0.00001,12.646
10.59641,28.762207,66638.471,11:05.2,0.00001,13.212
10.59641,28.681641,66639.633,11:06.4,0.00001,12.646
10.59641,28.762207,66640.797,11:07.6,0.00001,13.590
10.59641,28.762207,66641.959,11:08.7,0.00001,12.080
10.59641,28.762207,66643.123,11:09.9,0.00001,12.835
10.59641,28.842773,66644.294,11:11.1,0.00001,12.080
10.59640,28.681641,66645.457,11:12.2,0.00001,10.381
10.59640,28.842773,66646.619,11:13.4,0.00001,9.720
10.59640,28.762207,66647.782,11:14.5,0.00001,10.098
10.59641,28.842773,66648.955,11:15.7,0.00001,11.419
10.59641,29.084473,66650.117,11:16.9,0.00001,11.513
10.59641,28.278809,66651.279,11:18.0,0.00001,12.268
10.59640,28.359375,66652.441,11:19.2,0.00001,10.475
10.59640,28.842773,66653.604,11:20.4,0.00001,9.909
10.59640,29.003906,66654.777,11:21.5,0.00001,8.210
10.59640,28.842773,66655.939,11:22.7,0.00001,8.493
10.59640,29.003906,66657.101,11:23.9,0.00001,10.192
10.59640,29.003906,66658.263,11:25.0,0.00001,8.588
10.59640,28.762207,66659.426,11:26.2,0.00001,8.965
10.59640,28.762207,66660.589,11:27.3,0.00001,9.626
10.59640,29.003906,66661.751,11:28.5,0.00001,8.965
10.59641,29.003906,66662.913,11:29.7,0.00001,11.325
10.59640,28.842773,66664.076,11:30.8,0.00001,10.098
10.59640,28.842773,66665.238,11:32.0,0.00001,10.475
10.59640,28.762207,66666.411,11:33.2,0.00001,10.664
10.59640,28.681641,66667.583,11:34.3,0.00001,10.098
10.59640,28.762207,66668.746,11:35.5,0.00001,9.720
10.59640,28.762207,66669.908,11:36.7,0.00001,8.022
10.59640,29.003906,66671.071,11:37.8,0.00001,10.003
10.59640,28.762207,66672.234,11:39.0,0.00001,7.172
10.59640,28.762207,66673.396,11:40.2,0.00001,9.248
10.59640,28.681641,66674.558,11:41.3,0.00001,10.287
10.59641,28.842773,66675.721,11:42.5,0.00001,10.758
10.59640,29.084473,66676.883,11:43.6,0.00001,9.720
10.59640,28.92334,66678.056,11:44.8,0.00001,9.720
10.59640,28.762207,66679.228,11:46.0,0.00001,7.267
10.59640,28.439941,66680.391,11:47.1,0.00001,7.078
10.59640,28.842773,66681.553,11:48.3,0.00001,7.644
10.59640,28.842773,66682.715,11:49.5,0.00001,8.965
10.59640,28.842773,66683.879,11:50.6,0.00001,10.192
10.59641,28.762207,66685.041,11:51.8,0.00001,10.853
10.59641,28.601074,66686.202,11:53.0,0.00001,11.136
10.59640,28.762207,66687.367,11:54.1,0.00001,9.909
10.59641,28.762207,66688.538,11:55.3,0.00001,10.947
10.59641,28.842773,66689.702,11:56.5,0.00001,12.174
10.59640,28.762207,66690.872,11:57.6,0.00001,9.626
10.59641,29.003906,66692.035,11:58.8,0.00001,12.268
10.59641,28.842773,66693.197,12:00.0,0.00001,10.853
10.59641,28.842773,66694.36,12:01.1,0.00001,11.985
10.59640,28.520508,66695.523,12:02.3,0.00001,9.626
10.59640,28.762207,66696.695,12:03.5,0.00001,10.003
10.59641,28.681641,66697.856,12:04.6,0.00001,12.551
10.59641,28.762207,66699.02,12:05.8,0.00001,13.967
10.59641,28.601074,66700.182,12:06.9,0.00001,12.551
10.59640,28.681641,66701.356,12:08.1,0.00001,10.098
10.59640,28.359375,66702.517,12:09.3,0.00001,9.248
10.59640,28.762207,66703.68,12:10.4,0.00001,9.626
10.59640,28.762207,66704.852,12:11.6,0.00001,8.682
10.59641,28.278809,66706.014,12:12.8,0.00001,11.985
10.59641,28.198242,66707.178,12:13.9,0.00001,11.325
10.59640,28.520508,66708.339,12:15.1,0.00001,9.248
10.59640,28.842773,66709.503,12:16.3,0.00001,9.060
10.59640,28.842773,66710.664,12:17.4,0.00001,6.889
10.59640,28.92334,66711.827,12:18.6,0.00001,6.984
10.59640,29.003906,66712.99,12:19.7,0.00001,9.815
10.59640,28.842773,66714.151,12:20.9,0.00001,9.815
10.59641,28.762207,66715.314,12:22.1,0.00001,11.325
10.59640,28.842773,66716.476,12:23.2,0.00001,10.287
10.59640,29.084473,66717.639,12:24.4,0.00001,9.154
10.59640,28.842773,66718.802,12:25.6,0.00001,9.909
10.59640,28.762207,66719.964,12:26.7,0.00001,9.154
10.59640,28.842773,66721.127,12:27.9,0.00001,10.381
10.59641,28.681641,66722.289,12:29.0,0.00001,12.363
10.59641,29.406738,66723.453,12:30.2,0.00001,12.835
10.59641,28.762207,66724.625,12:31.4,0.00001,11.608
10.59640,28.842773,66725.786,12:32.5,0.00001,9.815
10.59641,28.842773,66726.948,12:33.7,0.00001,11.985
10.59640,28.762207,66728.112,12:34.9,0.00001,9.532
10.59641,28.842773,66729.274,12:36.0,0.00001,11.608
10.59641,28.762207,66730.447,12:37.2,0.00001,11.419
10.59641,28.762207,66731.608,12:38.4,0.00001,12.268
10.59641,28.842773,66732.77,12:39.5,0.00001,12.835
10.59641,28.681641,66733.933,12:40.7,0.00001,13.590
10.59641,28.681641,66735.095,12:41.9,0.00001,11.608
10.59641,29.406738,66736.259,12:43.0,0.00001,12.363
10.59641,28.762207,66737.421,12:44.2,0.00001,11.891
10.59641,28.681641,66738.583,12:45.3,0.00001,11.608
10.59641,28.92334,66739.746,12:46.5,0.00001,12.929
10.59641,28.762207,66740.907,12:47.7,0.00001,13.306
10.59641,28.520508,66742.071,12:48.8,0.00001,13.306
10.59641,28.681641,66743.232,12:50.0,0.00001,12.457
10.59641,28.359375,66744.395,12:51.2,0.00001,13.212
10.59641,28.681641,66745.557,12:52.3,0.00001,12.363
10.59641,28.842773,66746.72,12:53.5,0.00001,14.156
10.59641,28.762207,66747.883,12:54.6,0.00001,13.967
10.59641,29.165039,66749.045,12:55.8,0.00001,13.401
10.59641,28.762207,66750.207,12:57.0,0.00001,13.590
10.59641,28.681641,66751.37,12:58.1,0.00001,13.495
10.59641,28.92334,66752.531,12:59.3,0.00001,12.268
10.59641,28.439941,66753.695,13:00.5,0.00001,12.929
10.59641,29.084473,66754.866,13:01.6,0.00002,14.250
10.59641,28.762207,66756.029,13:02.8,0.00001,13.967
10.59641,28.762207,66757.191,13:03.9,0.00001,11.891
10.59640,28.762207,66758.354,13:05.1,0.00001,10.664
10.59641,28.762207,66759.517,13:06.3,0.00001,11.608
10.59641,28.762207,66760.679,13:07.4,0.00001,13.306
10.59641,29.003906,66761.841,13:08.6,0.00001,12.835
10.59641,28.92334,66763.004,13:09.8,0.00001,10.758
10.59641,28.681641,66764.166,13:10.9,0.00001,11.513
10.59640,28.842773,66765.329,13:12.1,0.00001,9.060
10.59640,28.762207,66766.49,13:13.2,0.00001,10.381
10.59641,28.681641,66767.654,13:14.4,0.00001,11.702
10.59641,28.92334,66768.816,13:15.6,0.00001,12.835
10.59641,29.084473,66769.989,13:16.7,0.00001,11.985
10.59641,29.003906,66771.161,13:17.9,0.00001,11.419
10.59640,28.359375,66772.323,13:19.1,0.00001,10.098
10.59640,28.762207,66773.486,13:20.2,0.00001,10.098
10.59640,28.762207,66774.648,13:21.4,0.00001,10.570
10.59641,28.842773,66775.811,13:22.6,0.00001,12.080
10.59641,29.003906,66776.974,13:23.7,0.00001,10.853
10.59641,28.520508,66778.135,13:24.9,0.00001,11.513
10.59640,29.084473,66779.298,13:26.1,0.00001,10.475
10.59641,28.359375,66780.46,13:27.2,0.00001,10.758
10.59641,28.842773,66781.623,13:28.4,0.00001,11.419
10.59640,28.842773,66782.787,13:29.5,0.00001,9.626
10.59640,28.762207,66783.948,13:30.7,0.00001,10.381
10.59641,28.762207,66785.11,13:31.9,0.00001,11.136
10.59641,28.681641,66786.273,13:33.0,0.00001,12.646
10.59641,28.762207,66787.436,13:34.2,0.00001,11.608
10.59641,28.762207,66788.599,13:35.4,0.00001,12.740
10.59641,29.567871,66789.761,13:36.5,0.00001,12.457
10.59641,28.842773,66790.923,13:37.7,0.00001,13.306
10.59641,28.198242,66792.085,13:38.8,0.00002,14.250
10.59641,28.762207,66793.249,13:40.0,0.00002,14.533
10.59641,28.762207,66794.422,13:41.2,0.00002,14.439
10.59641,29.084473,66795.593,13:42.4,0.00002,14.345
10.59641,28.681641,66796.756,13:43.5,0.00002,15.288
10.59641,28.762207,66797.918,13:44.7,0.00001,12.551
10.59641,28.681641,66799.081,13:45.8,0.00001,12.080
10.59641,29.729004,66800.244,13:47.0,0.00001,12.268
10.59641,28.762207,66801.406,13:48.2,0.00001,11.702
10.59641,28.92334,66802.569,13:49.3,0.00001,12.363
10.59641,28.601074,66803.731,13:50.5,0.00001,10.853
10.59641,28.762207,66804.894,13:51.7,0.00001,12.646
10.59641,28.842773,66806.068,13:52.8,0.00001,13.212
10.59641,28.762207,66807.239,13:54.0,0.00001,12.929
10.59641,29.406738,66808.411,13:55.2,0.00001,13.212
10.59641,28.92334,66809.573,13:56.3,0.00001,12.551
10.59641,28.842773,66810.736,13:57.5,0.00001,11.985
10.59641,28.762207,66811.899,13:58.7,0.00001,12.929
10.59641,29.003906,66813.061,13:59.8,0.00001,13.212
10.59641,28.842773,66814.224,14:01.0,0.00001,13.118
10.59641,29.003906,66815.385,14:02.1,0.00001,12.363
10.59641,28.681641,66816.549,14:03.3,0.00001,13.212
10.59641,29.003906,66817.712,14:04.5,0.00002,14.250
10.59641,28.842773,66818.873,14:05.6,0.00001,14.156
10.59641,29.003906,66820.036,14:06.8,0.00001,14.156
10.59641,28.762207,66821.2,14:08.0,0.00001,13.684
10.59641,28.762207,66822.371,14:09.1,0.00001,13.778
10.59641,28.681641,66823.534,14:10.3,0.00001,12.268
10.59641,28.842773,66824.696,14:11.5,0.00001,12.551
10.59640,29.084473,66825.859,14:12.6,0.00001,10.381
10.59641,28.842773,66827.021,14:13.8,0.00001,11.041
10.59641,28.762207,66828.184,14:14.9,0.00001,11.325
10.59641,29.245605,66829.347,14:16.1,0.00001,11.136
10.59641,28.762207,66830.509,14:17.3,0.00001,11.985
10.59641,28.762207,66831.671,14:18.4,0.00001,13.967
10.59641,29.406738,66832.833,14:19.6,0.00001,12.740
10.59641,28.842773,66833.996,14:20.8,0.00001,12.740
10.59641,28.762207,66835.159,14:21.9,0.00001,13.118
10.59641,28.842773,66836.32,14:23.1,0.00001,13.306
10.59641,28.762207,66837.483,14:24.2,0.00001,11.230
10.59641,28.842773,66838.645,14:25.4,0.00001,11.608
10.59641,28.762207,66839.808,14:26.6,0.00001,11.608
10.59641,28.842773,66840.971,14:27.7,0.00001,12.268
10.59641,28.198242,66842.134,14:28.9,0.00001,13.118
10.59641,28.842773,66843.295,14:30.1,0.00001,12.457
10.59641,28.762207,66844.458,14:31.2,0.00001,13.873
10.59641,29.084473,66845.62,14:32.4,0.00001,13.967
10.59641,28.762207,66846.782,14:33.5,0.00001,11.985
10.59641,28.762207,66847.946,14:34.7,0.00001,12.268
10.59641,29.003906,66849.108,14:35.9,0.00001,13.778
10.59641,28.842773,66850.27,14:37.0,0.00001,12.080
10.59641,29.084473,66851.432,14:38.2,0.00001,10.947
10.59641,28.681641,66852.595,14:39.4,0.00001,11.702
10.59641,28.842773,66853.759,14:40.5,0.00001,10.853
10.59641,28.762207,66854.921,14:41.7,0.00001,13.212
10.59641,28.681641,66856.087,14:42.8,0.00001,13.212
10.59641,28.681641,66857.255,14:44.0,0.00002,15.477
10.59641,28.681641,66858.417,14:45.2,0.00001,13.212
10.59641,28.762207,66859.58,14:46.3,0.00001,13.118
10.59641,28.842773,66860.743,14:47.5,0.00001,13.212
10.59641,28.842773,66861.905,14:48.7,0.00002,14.533
10.59641,28.842773,66863.068,14:49.8,0.00001,12.740
10.59641,29.245605,66864.23,14:51.0,0.00001,11.702
10.59641,28.842773,66865.393,14:52.2,0.00001,12.457
10.59641,28.601074,66866.556,14:53.3,0.00001,11.136
10.59641,28.681641,66867.718,14:54.5,0.00001,13.873
10.59641,28.359375,66868.88,14:55.6,0.00002,14.250
10.59641,28.842773,66870.043,14:56.8,0.00002,14.250
10.59641,28.762207,66871.205,14:58.0,0.00002,15.194
10.59641,28.762207,66872.379,14:59.1,0.00001,13.590
10.59641,28.762207,66873.54,15:00.3,0.00001,12.363
10.59641,28.198242,66874.703,15:01.5,0.00001,11.796
10.59641,28.762207,66875.865,15:02.6,0.00001,13.401
10.59641,28.842773,66877.027,15:03.8,0.00001,13.684
10.59641,29.003906,66878.191,15:04.9,0.00001,13.306
10.59641,29.003906,66879.354,15:06.1,0.00001,13.023
10.59641,29.165039,66880.515,15:07.3,0.00001,11.230
10.59641,28.762207,66881.678,15:08.4,0.00001,12.551
10.59641,28.520508,66882.84,15:09.6,0.00001,13.967
10.59641,28.92334,66884.004,15:10.8,0.00001,13.778
10.59641,28.762207,66885.177,15:11.9,0.00002,14.533
10.59641,28.762207,66886.337,15:13.1,0.00001,12.457
10.59641,28.842773,66887.5,15:14.3,0.00001,13.684
10.59641,28.842773,66888.662,15:15.4,0.00001,13.684
10.59641,28.762207,66889.826,15:16.6,0.00001,13.212
10.59641,28.681641,66890.987,15:17.7,0.00001,11.702
10.59641,28.601074,66892.15,15:18.9,0.00001,11.325
10.59641,28.762207,66893.313,15:20.1,0.00001,11.230
10.59641,28.762207,66894.475,15:21.2,0.00001,11.702
10.59641,28.520508,66895.639,15:22.4,0.00001,12.268
10.59641,28.681641,66896.811,15:23.6,0.00002,14.722
10.59641,28.762207,66897.973,15:24.7,0.00001,12.268
10.59641,28.439941,66899.136,15:25.9,0.00001,12.174
10.59641,28.762207,66900.297,15:27.1,0.00001,11.325
10.59641,28.762207,66901.46,15:28.2,0.00001,11.041
10.59641,28.681641,66902.622,15:29.4,0.00001,10.853
10.59641,29.084473,66903.785,15:30.5,0.00001,11.230
10.59640,28.842773,66904.947,15:31.7,0.00001,10.287
10.59641,28.681641,66906.109,15:32.9,0.00001,10.947
10.59640,28.762207,66907.272,15:34.0,0.00001,10.475
10.59641,29.003906,66908.434,15:35.2,0.00001,11.985
10.59641,28.842773,66909.597,15:36.4,0.00001,11.985
10.59641,28.762207,66910.759,15:37.5,0.00001,12.080
10.59641,28.842773,66911.922,15:38.7,0.00001,13.212
10.59641,28.520508,66913.085,15:39.8,0.00001,12.268
10.59641,28.842773,66914.249,15:41.0,0.00001,12.740
10.59641,28.842773,66915.419,15:42.2,0.00001,12.268
10.59640,28.681641,66916.581,15:43.3,0.00001,10.287
10.59640,28.762207,66917.744,15:44.5,0.00001,9.909
10.59641,28.842773,66918.907,15:45.7,0.00001,11.608
10.59640,28.762207,66920.07,15:46.8,0.00001,10.570
10.59640,28.842773,66921.231,15:48.0,0.00001,10.381
10.59640,29.003906,66922.394,15:49.2,0.00001,10.475
10.59641,28.842773,66923.556,15:50.3,0.00001,11.325
10.59641,28.842773,66924.72,15:51.5,0.00001,11.325
10.59641,28.762207,66925.882,15:52.6,0.00001,11.702
10.59641,28.762207,66927.044,15:53.8,0.00001,11.419
10.59641,28.681641,66928.206,15:55.0,0.00001,13.023
10.59641,28.842773,66929.369,15:56.1,0.00001,11.419
10.59641,28.762207,66930.531,15:57.3,0.00001,13.212
10.59641,28.681641,66931.695,15:58.5,0.00001,12.929
10.59640,28.842773,66932.856,15:59.6,0.00001,10.475
10.59640,28.842773,66934.018,16:00.8,0.00001,9.626
10.59640,28.842773,66935.181,16:01.9,0.00001,8.965
10.59640,28.92334,66936.343,16:03.1,0.00001,8.777
10.59640,28.762207,66937.507,16:04.3,0.00001,9.909
10.59641,28.842773,66938.669,16:05.4,0.00001,10.758
10.59641,29.003906,66939.831,16:06.6,0.00001,11.891
10.59641,29.003906,66940.993,16:07.8,0.00001,11.325
10.59641,28.92334,66942.156,16:08.9,0.00001,12.740
10.59641,28.762207,66943.322,16:10.1,0.00002,14.439
10.59641,28.601074,66944.491,16:11.2,0.00002,14.345
10.59641,28.601074,66945.654,16:12.4,0.00001,14.061
10.59641,28.92334,66946.816,16:13.6,0.00001,12.929
10.59641,28.762207,66947.979,16:14.7,0.00001,12.646
10.59641,28.681641,66949.145,16:15.9,0.00001,12.457
10.59640,29.084473,66950.314,16:17.1,0.00001,10.570
10.59640,28.681641,66951.476,16:18.2,0.00001,10.475
10.59640,28.762207,66952.639,16:19.4,0.00001,9.720
10.59640,28.520508,66953.8,16:20.6,0.00001,10.664
10.59641,28.601074,66954.964,16:21.7,0.00001,11.419
10.59641,28.762207,66956.126,16:22.9,0.00001,12.080
10.59641,28.762207,66957.289,16:24.0,0.00001,12.646
10.59641,28.359375,66958.451,16:25.2,0.00001,13.401
10.59641,28.681641,66959.614,16:26.4,0.00002,14.533
10.59641,28.842773,66960.777,16:27.5,0.00002,14.439
10.59641,28.359375,66961.948,16:28.7,0.00001,12.646
10.59641,29.245605,66963.111,16:29.9,0.00001,11.419
10.59641,28.681641,66964.273,16:31.0,0.00001,11.891
10.59641,28.762207,66965.436,16:32.2,0.00001,11.513
10.59641,29.487305,66966.61,16:33.4,0.00001,11.702
10.59641,28.762207,66967.771,16:34.5,0.00002,14.250
10.59641,28.842773,66968.933,16:35.7,0.00002,14.911
10.59641,28.842773,66970.095,16:36.9,0.00002,14.533
10.59641,28.439941,66971.258,16:38.0,0.00001,13.118
10.59641,28.762207,66972.421,16:39.2,0.00001,13.023
10.59641,28.762207,66973.593,16:40.4,0.00001,13.778
10.59641,28.842773,66974.755,16:41.5,0.00002,14.345
10.59641,28.762207,66975.918,16:42.7,0.00001,13.212
10.59641,28.762207,66977.081,16:43.8,0.00002,14.533
10.59641,29.003906,66978.244,16:45.0,0.00002,15.194
10.59641,28.842773,66979.405,16:46.2,0.00002,15.288
10.59641,28.762207,66980.567,16:47.3,0.00001,14.156
10.59641,28.762207,66981.73,16:48.5,0.00001,11.891
10.59641,28.92334,66982.892,16:49.7,0.00001,13.306
10.59641,29.890137,66984.056,16:50.8,0.00001,13.118
10.59641,28.92334,66985.219,16:52.0,0.00001,12.835
10.59641,28.762207,66986.389,16:53.1,0.00001,13.967
10.59641,28.762207,66987.552,16:54.3,0.00002,15.005
10.59641,28.762207,66988.714,16:55.5,0.00002,14.533
10.59641,29.487305,66989.878,16:56.6,0.00001,13.306
10.59641,28.762207,66991.05,16:57.8,0.00001,12.268
10.59641,28.762207,66992.212,16:59.0,0.00001,12.080
10.59641,28.842773,66993.375,17:00.1,0.00001,10.758
10.59641,28.762207,66994.537,17:01.3,0.00001,12.268
10.59641,28.762207,66995.7,17:02.5,0.00001,13.118
10.59641,28.842773,66996.861,17:03.6,0.00001,13.306
10.59641,28.762207,66998.023,17:04.8,0.00002,14.250
10.59641,29.084473,66999.187,17:05.9,0.00002,14.345
10.59641,29.084473,67000.349,17:07.1,0.00001,13.306
10.59641,28.762207,67001.512,17:08.3,0.00001,12.740
10.59641,28.439941,67002.674,17:09.4,0.00001,12.551
10.59641,28.842773,67003.837,17:10.6,0.00001,11.891
10.59641,28.198242,67004.999,17:11.8,0.00001,13.212
10.59641,28.762207,67006.162,17:12.9,0.00001,13.495
10.59641,28.842773,67007.335,17:14.1,0.00001,13.401
10.59641,28.92334,67008.507,17:15.3,0.00001,13.684
10.59641,28.842773,67009.669,17:16.4,0.00001,11.608
10.59641,28.762207,67010.831,17:17.6,0.00001,11.608
10.59641,28.92334,67011.994,17:18.8,0.00001,11.891
10.59641,28.842773,67013.168,17:19.9,0.00001,13.495
10.59641,28.762207,67014.329,17:21.1,0.00001,12.363
10.59641,28.842773,67015.492,17:22.3,0.00002,14.628
10.59641,28.842773,67016.654,17:23.4,0.00001,13.212
10.59641,29.003906,67017.817,17:24.6,0.00002,14.722
10.59641,29.003906,67018.991,17:25.7,0.00001,13.306
10.59641,28.842773,67020.152,17:26.9,0.00001,12.551
10.59641,28.762207,67021.314,17:28.1,0.00001,12.551
10.59641,28.762207,67022.48,17:29.2,0.00001,12.080
10.59640,28.439941,67023.65,17:30.4,0.00001,10.475
10.59640,28.762207,67024.823,17:31.6,0.00001,10.192
10.59640,28.762207,67025.983,17:32.7,0.00001,8.682
10.59640,28.681641,67027.147,17:33.9,0.00001,10.381
10.59640,28.762207,67028.31,17:35.1,0.00001,9.437
10.59640,29.729004,67029.471,17:36.2,0.00001,10.287
10.59640,28.842773,67030.635,17:37.4,0.00001,9.720
10.59640,28.681641,67031.796,17:38.6,0.00001,10.003
10.59640,28.842773,67032.958,17:39.7,0.00001,10.098
10.59640,28.762207,67034.122,17:40.9,0.00001,10.287
10.59640,28.842773,67035.283,17:42.0,0.00001,10.664
10.59641,28.842773,67036.448,17:43.2,0.00001,11.041
10.59640,28.681641,67037.618,17:44.4,0.00001,10.570
10.59640,28.842773,67038.781,17:45.5,0.00001,8.871
10.59640,28.842773,67039.943,17:46.7,0.00001,7.927
10.59640,29.003906,67041.105,17:47.9,0.00001,7.172
10.59640,28.762207,67042.27,17:49.0,0.00001,7.927
10.59640,28.762207,67043.44,17:50.2,0.00001,7.644
10.59640,28.92334,67044.603,17:51.4,0.00001,8.965
10.59640,28.92334,67045.765,17:52.5,0.00001,9.532
10.59640,28.601074,67046.927,17:53.7,0.00001,6.606
10.59640,29.487305,67048.092,17:54.9,0.00001,6.700
10.59640,28.762207,67049.263,17:56.0,0.00001,7.644
10.59640,28.842773,67050.425,17:57.2,0.00001,7.267
10.59640,28.842773,67051.588,17:58.3,0.00001,9.154
10.59640,28.842773,67052.749,17:59.5,0.00001,7.361
10.59640,28.601074,67053.913,18:00.7,0.00001,7.361
10.59640,28.601074,67055.074,18:01.8,0.00001,7.833
10.59640,28.439941,67056.237,18:03.0,0.00001,10.003
10.59641,28.762207,67057.399,18:04.2,0.00001,11.230
10.59640,28.198242,67058.562,18:05.3,0.00001,7.738
10.59640,28.842773,67059.725,18:06.5,0.00001,6.606
10.59640,28.762207,67060.897,18:07.7,0.00001,8.965
10.59640,29.084473,67062.069,18:08.8,0.00001,10.475
10.59640,28.842773,67063.233,18:10.0,0.00001,10.287
10.59640,28.762207,67064.404,18:11.2,0.00001,10.664
10.59641,28.92334,67065.567,18:12.3,0.00001,11.136
10.59640,28.762207,67066.729,18:13.5,0.00001,10.475
10.59641,28.762207,67067.892,18:14.7,0.00001,13.306
10.59641,28.762207,67069.054,18:15.8,0.00001,12.174
10.59641,28.842773,67070.216,18:17.0,0.00001,11.513
10.59641,28.842773,67071.38,18:18.1,0.00001,12.551
10.59641,28.762207,67072.541,18:19.3,0.00001,11.325
10.59641,28.681641,67073.704,18:20.5,0.00001,12.835
10.59641,28.842773,67074.866,18:21.6,0.00002,14.439
10.59641,28.681641,67076.028,18:22.8,0.00001,14.156
10.59641,28.359375,67077.194,18:24.0,0.00002,15.005
10.59641,28.762207,67078.363,18:25.1,0.00002,15.666
10.59641,28.681641,67079.526,18:26.3,0.00001,13.118
10.59641,29.165039,67080.688,18:27.4,0.00001,13.306
10.59641,28.842773,67081.851,18:28.6,0.00001,11.513
10.59641,28.762207,67083.014,18:29.8,0.00001,13.118
10.59641,28.842773,67084.175,18:30.9,0.00002,14.722
10.59641,28.842773,67085.338,18:32.1,0.00002,15.477
10.59641,28.762207,67086.501,18:33.3,0.00002,14.816
10.59641,28.762207,67087.663,18:34.4,0.00001,14.061
10.59641,28.439941,67088.827,18:35.6,0.00001,13.967
